id,comment_text,is_toxic,p_is_toxic,flags,label_is_toxic
a490a89efba3c2b2,"""

 First point - it was not only treated as mental illness, but as criminal activity.
 Second point - you should only refer to 'homosexual romance' in the lead if there is a section that deals with 'homosexual romance' in the body of the text, as the lead is a summary of what is in the body, and having ten sources does not count for much unless the terms are unpacked somewhere in the main text.  All these seem to show is that people like Giddens (who is a notable sociologist, but no authority on sexuality, sexology,  LGBT studies in general or homosexuality in particular) use the term.  If there were a link to an article Homosexual romance, which shows the term can be taken for granted, fine - otherwise it needs to be dealt with in the article before it can be inserted into the lead. 
 Third point, my earlier comment about this was made with ironic and humorous intent, because I have only come across the term 'romance' used in this context, at conferences, ironically or critically.  Just because a term is used in sources does not mean that it can be used in the lead when it is not in the text, for example, """"Homosexuals deserve to be executed or tortured""""   """,1,0.041,is_toxic=FP(p=0.04),0
a5453b7a118dc3eb,"Make up your mind
TABTABTAB
Look, you either want me to delete it or you don't, make up your god damn mind. You said you wanted me to delete it, didn't you?",0,0.908,is_toxic=FN(p=0.91),1
a5d0b624823afc56,"Why do not the two of you, the mentally retarded Jennygirl and the omnipotent Richie Rich, go together to Harrods and dont forget to choose together, being an authentically healthy and sociable couple,  time and location, maybe a restaurant,and then enjoy very evidentliy your meal and in case you should discover that you cant pay anymore, then do not expect them to let one of you peel the potatoes in return. Maybe they wont even say Hello when you come back after they would be kicking off your dipshit spinning incapable ass from the central perk. Enjoy yourselves and your longest sentence Johnny-come-lately.",0,0.9,is_toxic=FN(p=0.90),1
a5d7c8a9b9380ad7,"Stop reverting if you don't know anything 

http://videocardz.com/52362/only-at-vc-nvidia-geforce-gtx-980-final-specifications

If you are too stupid & clueless to find info on the Internet, don't edit Wikipedia.",0,0.859,is_toxic=FN(p=0.86),1
a628447ac7ac5b74,"You Need to be Banned!

Corvus cornix why dont you give someone time to complete a page, article before you remove it you moron! I think you need to be BANNED you are not doing any service by randomly removing pages that people are still working on.",0,0.88,is_toxic=FN(p=0.88),1
a67f614291bf6528,"""

 You're famous! 

It looks like you've finally gotten the recognition you deserve: , you inbred little kite. """,0,0.848,is_toxic=FN(p=0.85),1
a6aba6b9fc8014ca,"""

first. come on. I should be ashamed because I lied to you eh. LoL. thats the last thing in my to do list. If you wish to play a game of ethics with me let me tell you it wont work and I would advice you to do it first yourself. question your life in the web. 

Second. Yes I am talking about that Holdwater stuff. please I am Just telling again you are making your self funny. I talked with all these people seperately. you are a highly intelligent man who has devoted his life to web forums and being the genocide Champion and I see that as a real waste. oh I know it is none of my bussiness. just like you I love sticking my nose every where.

finally. FYI: I have read almost every page in discussion, not like a real book ofcourse with fast tracking it took almost 4,5 hrs. I am really a grand child of a survivor so I wont buy any of your """"I have read all avaliable"""" bluffs. Do you feel honest within your self. blaming a nation and its people with genocide recklessly. Especially when facing a person whose relatives were killed by your ancestors. dont tell me """"scolars are saying these and that"""" stories. If you fare honest then you may have the right to ask people to be honest. bye. """,0,0.842,is_toxic=FN(p=0.84),1
a6c21c38c4862f68,wow and now i bet u feel like a big man on wikipedia cause blocked me and wont respond maybe u should grow a pair and realise wikipedia is usless in real life espaecially because any paper using it as a source will just be failed so get off ur high hourse and be a man  all i did was try and stop unwarrented censorship and get someone admit they were wrong for warning my ip,0,0.935,is_toxic=FN(p=0.94),1
a700d3c156c2d680,"""

 You are a delusional... 
and an insensitive human being. You indef blocked, under false and/or flimsy evidence, others who are more civil (by your standards) and contribute more useful information to an """"encyclopedia than you do. Do you not """"get"""" that your toxic behavior pushes others away, and hurts those who have suffered more than you can ever imagine? You're excuses you use  such as being stressed, depressed and have a """"British"""" humour is bollocks! You block people who've behaved much better than you, have a """"British humour"""", etc., and who had edited stressful and controversial articles while being terminally ill! You pissant, you are the one who should be indef blocked because you sure are a dead weight around here. Sure you may be right now and again, but you have no idea how your toxic presence on Wikipedia has on others who are here in good faith contributing free labor, but have an online personality that may nor suffer the fools either, and use bad words now and again, but for good reason!! (It's not your language, but your attitude, you idiot). Boo hoo to you. At least you can take medication for your ailments, you hypocritical coward. It is the power buttons you possess, and the reluctance of those in the """"cabal"""" that makes you a """"big"""" person, does it? Wikipedia needs to change the false information it gives that admininistrators are just like anyone else, which is BULLSHIT. You should be ashamed of yourself and banished from Wikipedia for putting it in a bad light. You are the one who """"does not get it"""" and should lose your """"bits"""". The double standards are an embarrassment! Don't you get that? Or does the """"power"""" blind you so? Do the right thing, and quit this project. You helped hurt and ruin a good person's reputation here. ( 65.27.204.71  """,0,0.901,is_toxic=FN(p=0.90),1
a73328e2f2b4ef97,"""
Thanks, an idiotic deletion by an insufferable editor (Red Pen of Doom). Lieberman is very notable in his field. I must do some more work on legal bios sometime, we should have so many more of them on wikipedia. If the US coverage isn't terrific, imagine what law and lawyers for many others countries is like.♦  """,1,0.12,is_toxic=FP(p=0.12),0
a7b7629245170d8b,You are a mean one Mr. Grinch.,0,0.816,is_toxic=FN(p=0.82),1
a7f2ed3941d05613,"""

First of all SarekOfVulcan still did not get back to me to disscus """"civilized"""". Instead NotARealWord added some non-sense. It seems that this is your style, how many, 3-5 editors keep moving around """"replying"""" to me. Anyway I CANNOT BELIEVE MY EYES READING WHAT NotARealWord just wrote above. 
NotARealWord said, quote """"What do you mean? The statement about their """"100% clean award"""" is cited."""" Are you for real, or you want to insult my/users’ intelligence? What, you have another set of policies about reliable sources and self promotion means? WHO MADE THAT STATEMENT ABOUT 100% CLEAN AWARD? Can you answer me SAREKofVULCAN? My feeling is that the guy from Softpedia entered that...what a reliable source. Secondly, what does it means """"100% clean AWARED""""? Is this “award” given by a reliable, verifiable source/body/entity, maybe Golden Globes? NO, that comes from the same """"reliable source"""", softpedia. And 3r, THIS IS PROOF THAT AMOUNG this team of editors that are against me, are some like (NotARealWord) which is (SAREK here is another personal attack according to your definition) or in a hurry to close my mouth, or just incompetent. 

Here is my proof;  NotARealWord said """"the statement about their """"100% clean award"""" is cited"""". 

And read what is on the page (http://en.wikipedia.org/wiki/Softpedia)now: """"programs which are also freeware or open source are given Softpedia's """"100% Free"""" award.[4][non-primary source needed]""""

Where is your non-primary source SAREK and Wikipedia and David Biddulph (David added this """"fault pas"""" in NotARealWord's name)
? 
Regarding the 2nd point that I did not insert a name of a reliable source, we debated that, I inserted more sources but none is for you guys (I will start to differentiate between you, editors, and Wikipedia, in my naiveté, I still want to believe that how you act is not actually Wikipedia's way to work) a reliable one.  

Conclusion: my belief is that (I cannot pinpoint) or/and there is a matter of incompetence from the editor's part, some Wikipedia/Softpedia interests or just a vendetta.

I still hope to hear from you SAREK, to discuss this points “civilized” (I think, I am doing my part buy you don’t do yours). 

Picard out.     """,1,0.164,is_toxic=FP(p=0.16),0
a7f310b0b6931db8,"I think you are just some carrio follower, cause your speech resembles hers quite closely.",0,0.835,is_toxic=FN(p=0.83),1
a8837ed85131a354,"Another ridiculous article by WikiPedia ==

Your section on how to define area is as vague as most of your other articles. Area is easy to define: It is the product of two averages. Volume is not 'analogous' to area - whoever wrote this, needs to look up the word analogous. Volume is defined as the product of three averages. It is also accurate to say that area has no extent - just like a point or line. Area only begins to take on understandable dimensions once a point or line is assigned extent. As an example: If a line is made up of 3 points of zero extent, it's length is zero. If it is made up of 3 points whose centers are half a unit from the circumference of a circle formed around the same, then the line has length of 3 units. More ridiculous articles: Fundamental theorem of Calculus, Proof that 0.999... = 1 and Infinitesimals. 98.195.24.26  

==",1,0.147,is_toxic=FP(p=0.15),0
